gene_id,log10mean,stat,log2FC,pvalue,locfdr,qvalue
ENSG00000118322.14,1.487712875080750,8.17,0.09298876397688580,0.6067897582844200,1,0.737714783390459
ENSG00000118363.12,2.919395879418610,-24.01,-0.08470239012649920,0.12863289735175900,0.9008677119013360,0.2523098540476840
ENSG00000118369.13,2.226950555538350,21.76,0.21958258062030400,0.16915422655636200,1,0.30725235057085300
ENSG00000118402.6,1.5858110002844800,-6.74,-0.19570611151469800,0.6710879511947130,1,0.7877355829219340
ENSG00000118407.15,1.765597171635760,-42.48,-0.9149454111002270,0.005666682072376020,0.10082900249914700,0.025306501547987600
ENSG00000118412.12,2.633191442695640,-21.93,-0.13674955493533900,0.16581966076628,1,0.3033088173133820
ENSG00000118418.14,2.7612886748939900,30.3,0.34614760118760700,0.0537043028146231,0.5034319647812720,0.1347090192441460
ENSG00000118420.17,1.3998107968516000,5.28,0.05960704761658330,0.7393552710634560,1,0.8374302465581320
ENSG00000118432.12,0.9728838231234840,-18.84,-0.5400760448194010,0.23444654989139000,1,0.3872305343511450
ENSG00000118454.13,2.20280331089525,19.85,0.13352136085672900,0.20997504275084300,1,0.3578755415517920
ENSG00000118473.22,0.8468421604277700,-5.3,-0.1582965158217310,0.7383680732079310,1,0.8368816134101620
ENSG00000118482.11,3.057177415381650,-2.14,-0.040841575785934800,0.8925752183759300,1,0.9374617737003060
ENSG00000118495.19,3.318450927767750,-17.89,-0.16962916006609600,0.2589753662707400,1,0.4158095874146630
ENSG00000118496.5,2.326110823106980,-7.93,-0.05479435375424750,0.6174136895133340,1,0.74660369977086
ENSG00000118503.15,3.0221024278276800,-1.97,-0.04033298490700950,0.9010671534870820,1,0.9432215771649730
ENSG00000118507.17,2.0310095762472000,-15.3,-0.13748850410014700,0.3347751536719510,1,0.49766609412573
ENSG00000118508.5,1.4021656236695300,-8.9,-0.1397065914508320,0.5750797245459170,1,0.7123311197618500
ENSG00000118513.19,1.5939477232436600,-21.07,-0.22977525739398800,0.18313259694042600,1,0.3251099442074170
ENSG00000118515.11,3.2306448965241300,12,0.2301992342876070,0.4495239635809030,1,0.6066456683091130
ENSG00000118518.15,2.750110818387950,-26.1,-0.12392243563847200,0.09804362896889590,0.7516815740554750,0.20861146622086700
ENSG00000118523.6,2.7445762225998200,14.38,0.28603434009276400,0.36474280168230300,1,0.5274303281427520
ENSG00000118526.6,2.760196338255580,-44.09,-0.6508082269076140,0.003933077598558030,0.07646956844657690,0.019231638418079100
ENSG00000118557.16,0.9532475396897520,-5.75,-0.11298377061168600,0.7170781531635620,1,0.8209651304301820
ENSG00000118564.15,2.5619708700870500,-32.56,-0.27019691722332600,0.037631834357813000,0.3951380068338000,0.10375127420999000
ENSG00000118579.13,2.9646622914539400,53.61,0.23770922681108300,2.65286315108379E-04,0.009998993546746030,0.00257168458781362
ENSG00000118596.12,1.790706277327970,-55.15,-1.255256260696890,1.51592180061931E-04,0.006493974425572920,0.0016881111682964500
ENSG00000118600.12,2.1059837001688700,-49.64,-0.4644787665618680,9.52997180755188E-04,0.026218782686952600,0.006727569331158240
ENSG00000118620.13,2.1735728904576400,-47.28,-0.6560864811982240,0.001790451541341220,0.042073816776881400,0.010660429279031400
ENSG00000118640.11,3.3478489421854800,-44.87,-0.2950293783727240,0.0032920460322595600,0.06679158961272930,0.016847209082308400
ENSG00000118655.7,1.7134675456480500,7.98,0.09357246331391520,0.6151592180061930,1,0.7451267984101220
ENSG00000118680.13,3.737556085168980,6.29,0.07796540386475040,0.6917775107454820,1,0.8034779107842610
ENSG00000118689.15,2.9524492405880700,60.35,0.6418533942524910,1.9411193788418E-05,0.0013810101619942200,3.76681614349776E-04
ENSG00000118690.13,1.2617863549672100,-17.07,-0.25349073835474600,0.2815686093266160,1,0.4414070424576150
ENSG00000118705.17,4.042604690023270,0.31,-0.0452888693465745,0.9842505892683830,1,0.9915830888857850
ENSG00000118707.10,2.080598918407560,7.4,0.10961766775868700,0.6410565235476270,1,0.7652289528853580
ENSG00000118729.11,0.7950191655147070,-31.62,-0.5987151677169020,0.04378009890465410,0.4383433115866450,0.11594492044063600
ENSG00000118762.8,2.564731006135080,-51.01,-0.5296472719525000,6.32712483246291E-04,0.01931088248743400,0.004956553222302680
ENSG00000118777.12,3.282959984631720,-64.66,-1.0688691828017300,1.38651384202986E-06,1.32958841659044E-04,4.6875E-05
ENSG00000118785.14,3.769976548408160,-55.14,-1.6095852408808200,1.52516522623284E-04,0.006524544930613250,0.001695786228160330
ENSG00000118804.8,2.7774096558982700,62.42,2.7211240835333800,6.47039792947266E-06,5.64767618249681E-04,1.64512338425382E-04
ENSG00000118816.10,3.3749892304403100,-44.58,-0.14497392829291800,0.003524980357720570,0.07035766654407040,0.017675550405562000
ENSG00000118849.10,1.777675472940600,44.53,2.9577974468742500,0.003566575772981470,0.07098834080810300,0.017826287826287800
ENSG00000118855.21,2.6932698082738900,15.76,0.0903055175845795,0.32039839164394300,1,0.4835025805551680
ENSG00000118873.16,2.8215224490548700,-65.97,-0.47528310285779800,4.62171280676619E-07,5.47914427372442E-05,2.57731958762887E-05
ENSG00000118894.15,1.7208136092636700,8.06,0.16450032627578000,0.6116725978647690,1,0.7420251177394040
ENSG00000118898.16,3.0888442001182200,41.09,1.1086411636857800,0.007652169894162780,0.12627073444290600,0.031573226544622400
ENSG00000118900.15,2.9173638824829200,37.49,0.5254654890079630,0.015815501224753900,0.21461018614688200,0.0546732704904937
ENSG00000118922.17,1.1853782017925900,-15.79,-0.22743131520360200,0.31947127605490600,1,0.482642089093702
ENSG00000118939.17,2.4475426777219200,-24.04,-0.1683079170198510,0.12813652539631200,0.8985449550570560,0.2514958272859220
ENSG00000118946.12,1.655038853719870,12.43,0.7128860177721820,0.43351481258954600,1,0.5916835930107870
ENSG00000118960.13,2.7073302261630100,58.44,0.5821944884931740,4.52927855063086E-05,0.002592948620353510,7.00500357398142E-04
ENSG00000118961.15,2.3153702575276100,-53.15,-0.4950523985207210,3.07343901649952E-04,0.011191943434258100,0.00284796573875803
ENSG00000118965.14,1.6816973085684400,-26,-0.26759234545230400,0.09934602763784260,0.7583073667705330,0.21036895674300300
ENSG00000118971.8,2.9094866425282800,-45.63,-0.8198666367482510,0.0027318944400794900,0.057956230344164400,0.01470032330266100
ENSG00000118985.16,3.205297857821340,51.44,0.556587997975706,5.49983824005176E-04,0.01738649307247050,0.004466966966966970
ENSG00000119004.16,2.7806067818627600,-51.17,-0.354819195642464,6.00822664879604E-04,0.01857769943787630,0.004763649688530600
ENSG00000119013.9,2.234513937546090,16.77,0.1203406228105440,0.2901622221195180,1,0.4510229885057470
ENSG00000119041.11,2.6682177313201900,-57.94,-0.4166741903142080,5.63848962425475E-05,0.003053356562692080,8.33333333333333E-04
ENSG00000119042.17,1.422037508223010,6.38,0.2235842442797160,0.6876780514858810,1,0.800263002205131
ENSG00000119048.8,2.9425028934763800,-5.43,-0.011725453379551900,0.7322835882978230,1,0.8323397772641310
ENSG00000119121.22,1.7829098412255600,-28.34,-0.343962701425903,0.07189536442205480,0.6117738454482590,0.16662382176521000
ENSG00000119125.16,3.0924102535700900,-40.68,-0.8275151153714620,0.00832416693626658,0.13441544745269000,0.033665420560747700
ENSG00000119138.4,1.8964239371353300,-0.21,0.26027654507705400,0.9892877940564770,1,0.9939273774145620
ENSG00000119139.20,3.437864747273560,54.13,0.3239691964822470,2.20917872163424E-04,0.008685896069635750,0.00223155929038282
ENSG00000119147.10,1.162389352304460,-33.73,-0.7871038303015130,0.030927115589037300,0.3448950367601070,0.08950909577314070
ENSG00000119185.12,2.4627408143635500,-5.15,0.002013099336399370,0.7454790405324210,1,0.8415030258764610
ENSG00000119203.14,2.4366335286961500,-34.85,-0.345021724467109,0.02549198132828030,0.30124229291539900,0.07774066243833690
ENSG00000119227.8,1.505419781629270,-8.68,-0.18082552743530900,0.5845865877894350,1,0.7197803448472090
ENSG00000119231.11,2.8298260596430100,-12.55,-0.06225375251874880,0.42908166566529600,1,0.5877090586820280
ENSG00000119242.8,2.6668921868205500,-23.62,-0.13940492219790500,0.1351217821324580,0.9309550017568200,0.26134173594350600
ENSG00000119280.17,2.850396485223330,-35.16,-0.08282683222260360,0.024102694458566300,0.289586566388173,0.07458667048054920
ENSG00000119285.11,2.4329200520674500,10.2,0.055636121067127700,0.5204113324398020,1,0.667307099679981
ENSG00000119314.15,2.919086404905970,23.49,0.26460593976630900,0.13731617137311100,0.9410142132260190,0.2644042004093620
ENSG00000119318.13,3.5139719974521800,-5.93,-0.00577841246014188,0.7085672690299030,1,0.8151028762826310
ENSG00000119321.9,3.074349548377950,31.4,0.25347319209614300,0.045352867772796600,0.44901404027460400,0.11900315304390000
ENSG00000119326.15,2.502601902375810,-6.78,-0.0937445408268367,0.6692494338401810,1,0.7863026715899220
ENSG00000119328.12,2.2127922458870400,-23.19,-0.12242084010831600,0.14255118546933500,0.9647785039564880,0.27220721913335100
ENSG00000119333.11,2.583969436329230,67.83,0.9014224989291690,4.62171280676619E-07,5.47914427372442E-05,2.57731958762887E-05
ENSG00000119335.16,3.437872512088340,-25.54,-0.08492140998813720,0.10561722974534400,0.7898392787704200,0.2192076738609110
ENSG00000119383.19,3.0346699096890900,45.27,0.39352306050478500,0.002974534362434720,0.06183120442253820,0.015606207565470400
ENSG00000119392.14,2.7038219418606000,-60.7,-0.4346619644656750,1.75625086657115E-05,0.0012799741518318300,3.58829084041549E-04
ENSG00000119396.11,3.0909625431331500,-17.25,-0.06277761912058640,0.27649951472015500,1,0.43595569481891700
ENSG00000119397.16,2.1360787302656000,-20.29,-0.22293439780671800,0.20005453621112000,1,0.34648042904026300
ENSG00000119401.10,2.1212134378698900,-18.31,-0.14854611353055400,0.24796552202246200,1,0.4028252871837230
ENSG00000119402.17,2.80714784727027,57.01,0.31593092213033600,7.85691177150252E-05,0.003921583954523180,0.0010384850335980500
ENSG00000119403.15,2.0204771377166400,2.68,0.020579156267304600,0.8657507972454590,1,0.9208656965883390
ENSG00000119408.16,2.5554644820489100,66.6,0.9985035048010260,4.62171280676619E-07,5.47914427372442E-05,2.57731958762887E-05
ENSG00000119411.11,1.8565945012566200,6.2,0.05783226279634810,0.696021167444655,1,0.8068908058294040
ENSG00000119414.11,2.749617882494060,-47.5,-0.27302100779834400,0.0016836899755049200,0.040167058806058700,0.010173135995532000
ENSG00000119421.7,2.4602976891304800,34.75,0.35855153400185600,0.025927346674677600,0.30485015199241600,0.07868022440392710
ENSG00000119431.9,2.5081139414357900,15.27,0.08557191238961790,0.33575264593058200,1,0.49870803871764900
ENSG00000119446.14,2.5646279487519100,-42.72,-0.348107120257664,0.0053810602209178700,0.09697208482225610,0.0243373745819398
ENSG00000119471.15,2.5778884275031300,0.54,-0.002953560191581770,0.9726514766372420,1,0.984573567251462
ENSG00000119487.17,3.04212749223296,21.47,0.17673805990995100,0.17488422609419100,1,0.314544472152951
ENSG00000119508.18,1.3422713819096700,11.06,1.0624168809529300,0.4858949946850300,1,0.637943567961165
ENSG00000119509.13,2.4041186356664300,-14.21,0.012000646542244600,0.3704288949484680,1,0.5330165591540870
ENSG00000119514.7,1.3847388011317300,18.46,0.2610720072259400,0.24405093127513100,1,0.3984704195593120
ENSG00000119522.16,3.0485914402267500,-16.73,-0.026228345247540500,0.29134306974164600,1,0.45237100825260100
ENSG00000119523.10,2.7633063041953100,-51.76,-0.2708245737408040,4.8666635855248E-04,0.01585963152309740,0.004064067927441140
ENSG00000119535.17,4.654898551945210,-33.49,-0.3461684068213350,0.032233211628229400,0.3549704559047010,0.09236260098000270
ENSG00000119537.18,2.9044224208371300,7.59,0.005318824216026920,0.6325137495956000,1,0.7582945478723410
ENSG00000119541.10,2.9159599932754400,-3.82,-0.04682300110893150,0.8099648749826690,1,0.8855141225809710
ENSG00000119559.16,2.4933773803502300,51.1,0.5311919736203020,6.1514997458058E-04,0.01890837277410200,0.004845285766290500
ENSG00000119574.13,2.359264117100860,55.29,0.6063786100112010,1.44197439571105E-04,0.006247906931122580,0.001626694473409800
ENSG00000119596.18,3.148031726039260,-33.41,-0.1354530122463470,0.03266441743310070,0.3582645514591600,0.09331396884077110
ENSG00000119599.17,2.381712313712460,32.8,0.30116658060832600,0.036182927392891800,0.38457828495827400,0.10075804375804400
ENSG00000119608.13,1.269579374678310,30.55,0.40414739634054400,0.05170818505338080,0.490743713554926,0.13097752282837700
ENSG00000119616.11,2.4708930910268100,-22.15,-0.10821207215832500,0.16162037251005200,1,0.2975646698434310
ENSG00000119630.14,4.252790601710650,27.42,0.6151588367797980,0.08191939732865,0.6671451279642480,0.18312738919309800
ENSG00000119632.4,1.2377626619907300,3.21,0.05608250422122470,0.8396713962194390,1,0.904419056152927
ENSG00000119636.16,1.0251230948524800,-23.74,-0.3941123793526000,0.13311965614456700,0.9217263563580720,0.2586485272988510
ENSG00000119638.13,3.1887932572446300,55.88,0.3281886576134060,1.19240190414568E-04,0.005396168884994080,0.001411378555798690
ENSG00000119640.9,1.9595952402642600,-1.43,0.0219796849859053,0.9279840088736890,1,0.9582775736171430
ENSG00000119650.12,2.0330929437144700,-17.67,-0.12557617699004100,0.26489993991773400,1,0.4223447056222830
ENSG00000119655.10,2.9141603114019100,6.09,0.09916009032802450,0.7011660581411470,1,0.810380321564019
ENSG00000119661.15,2.0381105826013200,-53.24,-0.3706972046367030,2.98562647317096E-04,0.010946620364739300,0.0027953266983989600
ENSG00000119669.5,3.0814267245848200,64.52,1.363864449159140,1.38651384202986E-06,1.32958841659044E-04,4.6875E-05
ENSG00000119673.14,2.475874520801660,-5.78,-0.04887408034301370,0.7156851689236030,1,0.8198475222363410
ENSG00000119681.12,2.7565866647077600,-2.5,-0.1109518225164300,0.8746032259555390,1,0.9267282076395690
ENSG00000119682.17,2.771832202152740,-55.62,-0.43240986568421200,1.2709710218607E-04,0.005668058003589890,0.0014737406216505900
ENSG00000119684.15,2.5877823408046500,-55.61,-0.5738485522930040,1.27559273466747E-04,0.005683939511661730,0.0014783074450990900
ENSG00000119685.20,2.4256894077770600,-8.89,-0.09393239487822800,0.5755012247538940,1,0.7124045998054810
ENSG00000119686.10,3.1343248426852200,51.22,0.4766339716832850,5.93427924388779E-04,0.018406192944427900,0.004724061810154530
ENSG00000119688.21,2.857534789381230,62.38,0.4109950766526990,6.47039792947266E-06,5.64767618249681E-04,1.64512338425382E-04
ENSG00000119689.15,3.213992914848850,23.13,0.13293653687701200,0.1436234228405050,0.9696055954792210,0.27381971979910100
ENSG00000119699.7,2.5841969758393300,20.93,0.04795430986434820,0.1860881822803530,1,0.3290071907174380
ENSG00000119703.15,2.179923442169950,5.29,0.027415248458095400,0.7388718399038680,1,0.8371894637620450
ENSG00000119705.10,2.4373004588789200,45.06,0.40258475649162600,0.003139991680916950,0.06443099179140230,0.01628085310328300
ENSG00000119707.14,3.361071197370240,-51.51,-0.3548452618124600,5.38429541988261E-04,0.017111636892173600,0.004409984871406960
ENSG00000119711.13,2.8274646449341800,-59.6,-0.4263491164237690,2.72681055599205E-05,0.0017804809014487000,4.8559670781893E-04
ENSG00000119714.11,2.3959339447260000,-27.17,-0.5133947021126150,0.08482968988307070,0.682779348541453,0.18792464421009500
ENSG00000119718.11,2.844749105152250,-12.8,-0.07369918061608520,0.4199052548874610,1,0.5794317602040820
ENSG00000119720.18,2.8785554552211500,-25.6,-0.16135805685583600,0.10478208624116100,0.7856745785300010,0.21806001731268600
ENSG00000119723.17,2.6667093926626100,-43.72,-0.25307163819309100,0.004276470860100750,0.08148932464224820,0.020525732031943200
ENSG00000119725.19,2.783121332336610,-54,-0.29641121138444400,2.28774783934926E-04,0.008922955697582530,0.0022790055248618800
ENSG00000119729.12,2.7286661920722000,-5.13,0.048589455714664900,0.7464343485695800,1,0.8420981281610100
ENSG00000119737.6,1.5237127503807500,3.4,0.043373761148257200,0.8303563340574020,1,0.89895026518563
ENSG00000119760.16,2.876778271479790,-54.04,-0.32566799462546900,2.23690899847483E-04,0.008769799710906240,0.002237632917244570
ENSG00000119771.15,2.6394216351322700,34.39,0.3826847599673760,0.027622128760918800,0.3187020524612980,0.08237904893177120
ENSG00000119772.16,3.4748567729721300,10.62,0.1516840260548660,0.5034043536534640,1,0.6530071942446040
ENSG00000119777.20,3.4012016622730800,25.61,0.21339099268065100,0.10464805656976500,0.7850052372013770,0.21788587374903800
ENSG00000119778.15,2.4496152498453800,-9.16,-0.05452948693231990,0.5638720709895090,1,0.7033204588689690
ENSG00000119782.14,1.4066886187467800,23.14,0.3217162196984740,0.14345981420714500,0.9688699303754840,0.2736042309387400
ENSG00000119787.14,2.602585498580030,30.25,0.28192608895500900,0.05411378656930260,0.5060120835158250,0.13551620370370400
ENSG00000119801.13,3.1110500812741300,2.45,0.02519634664904920,0.8771322272034020,1,0.9284985322896280
ENSG00000119812.19,3.0504372792500100,26.53,0.3712984952741670,0.09260294865277070,0.7236966640416920,0.2004251275382620
ENSG00000119820.11,3.1425464396549300,-19.21,-0.09438270074159490,0.22517631834357800,1,0.3759657380970750
ENSG00000119844.15,2.8172952579201800,-15.52,-0.11739073149263100,0.32783472755003,1,0.4912979637068850
ENSG00000119862.13,2.191455829236150,-21.21,0.06955753561403860,0.18020659056246200,1,0.32141867941637100
ENSG00000119865.9,2.0697912692896000,-7.42,-0.08152555203671770,0.6401654573184820,1,0.7646715247874570
ENSG00000119866.22,1.4360060028336200,-43.24,-0.45690098199799500,0.004769607616582710,0.08851941883632040,0.022217438105489800
ENSG00000119878.6,2.292926188775360,-13.78,-0.11003418535834300,0.3851920321671210,1,0.5471279459069130
ENSG00000119888.11,1.1913211893754800,6.72,0.39099011383201400,0.6720104450709430,1,0.7883907173453340
ENSG00000119899.13,2.8058386449779700,-56.75,-0.5970075754271460,8.9661228451264E-05,0.004336413475318410,0.0011492890995260700
ENSG00000119900.9,2.871473080671300,-44.37,-0.3498203580323360,0.0037084623561491900,0.07312620322458690,0.01834476451760400
ENSG00000119906.13,2.54994900089348,-5.27,-0.07478695275616950,0.7398183666866940,1,0.8377355034540510
ENSG00000119912.17,2.568669896899320,-54.14,-0.4225132893413760,2.20917872163424E-04,0.008685896069635750,0.00223155929038282
ENSG00000119915.5,0.8143228158329520,-43.83,-0.6242553314296630,0.0041697092942644500,0.07994010673038420,0.020138392857142900
ENSG00000119917.14,2.3379554745556800,-0.62,0.215481655583587,0.9686661736839670,1,0.9827462840530780
ENSG00000119922.10,2.306474846287730,11.34,0.48960352051185200,0.4747876322965290,1,0.6285090241664120
ENSG00000119927.14,1.9001738872929100,-9.02,-0.10545796704023200,0.5698410130794470,1,0.7078276594523220
ENSG00000119929.13,2.031156661870790,15.73,0.12326864894986400,0.3213389102001200,1,0.48451637630662000
ENSG00000119938.9,1.622746179286110,22.24,0.4107432090889850,0.1598969358044090,1,0.2953970286885250
ENSG00000119943.13,1.8692909287154900,-29.3,-0.38274222637519500,0.06245089430142810,0.5570109587877020,0.15043976842574000
ENSG00000119950.21,2.5488671456021300,28.8,0.68025066684114100,0.06724361048204470,0.5851558086386550,0.1588373362445420
ENSG00000119953.13,2.4546437308477000,27.86,0.3386697370219030,0.07697601331053290,0.6401511749357000,0.1751161812638000
ENSG00000119965.13,1.9176364370092300,-19.23,-0.16846942949125200,0.224674862504044,1,0.3754471733086190
ENSG00000119969.15,2.1814465507566800,-30.81,-0.39112921599123700,0.04963673337338820,0.4773737700246080,0.12693416853799800
ENSG00000119973.6,1.1394477741735200,-13.04,-0.13847899284081700,0.41127559273466700,1,0.5713129173086800
ENSG00000119977.21,2.7232892661287200,-48.9,-0.23848212762606900,0.0011706798539538800,0.030575121111712600,0.007808261405672010
ENSG00000119979.18,2.7941937928949100,-38.07,-0.248905296628533,0.014117946110828700,0.19777723879300400,0.050109908136482900
ENSG00000119986.7,2.5622203951452500,45.08,0.5473520791550810,0.003126126542496650,0.06421439954620560,0.016224514272007700
ENSG00000120008.16,2.805377597109620,-21.91,-0.15572144905173300,0.16621527938253900,1,0.3038269831883080
ENSG00000120029.13,2.6951479942941200,22.53,0.11967562746786100,0.1544668854277400,1,0.28831953071083500
ENSG00000120049.19,1.5381526805000700,8.91,0.26657970939247100,0.5746499052548880,1,0.71204329400985
ENSG00000120051.15,1.5562785472116100,13.96,0.2917452134272810,0.37899292877940600,1,0.5414506437768240
ENSG00000120053.12,2.5948355482149900,-46.93,-0.38465114177523000,0.001968387484401720,0.04519654611300500,0.011461248654467200
ENSG00000120055.7,1.645148201695870,48.65,0.7390188226728580,0.0012557193695983700,0.03222307360988740,0.008245827010622160
ENSG00000120063.10,2.9346772041237300,8.03,0.04132264494562500,0.6129865508157320,1,0.7434523542600900
ENSG00000120071.14,3.0466471336141300,5.59,0.03787905608238250,0.7246984332393590,1,0.8264969428631670
ENSG00000120075.5,1.164393103834030,-17.52,-0.25337908780173200,0.26896935804409100,1,0.42688256436587700
ENSG00000120093.11,2.0080030054212000,18.91,0.21423043597385100,0.2326630309192590,1,0.3851078641370870
ENSG00000120129.6,3.825185807916000,67.18,1.9203167631126800,4.62171280676619E-07,5.47914427372442E-05,2.57731958762887E-05
ENSG00000120137.7,2.8741959774405100,-37.6,-0.2684154199637920,0.015487821786754200,0.21140886569384300,0.05378109452736320
ENSG00000120149.9,2.8683911897968500,10.49,0.05540688503560090,0.5086902065905620,1,0.6577345524082710
ENSG00000120156.21,2.7361727734494900,21.03,0.15958363909278000,0.18398622729583600,1,0.3261971484759100
ENSG00000120158.12,2.167751138357720,-4.9,-0.017405935058321600,0.7575352405601520,1,0.8498802239966820
ENSG00000120159.13,1.978997516090280,7.29,0.061474624870653900,0.6460244026436200,1,0.768953130157333
ENSG00000120162.10,2.942792849193600,-51.51,-0.4952274269425600,5.38429541988261E-04,0.017111636892173600,0.004409984871406960
ENSG00000120210.8,1.82519525464285,1.38,-0.10451970059567100,0.9305023801820960,1,0.9599160865833890
ENSG00000120211.4,3.383720266313410,5.54,0.11504839293629400,0.7270568932846510,1,0.8284879924162630
ENSG00000120215.10,1.4736597114583900,-53.48,-0.6986158648070110,2.77302768405971E-04,0.010344598530616800,0.0026601855943437900
ENSG00000120217.14,3.273262382950990,-25.19,-0.3333164689085720,0.11063733419605300,0.81466182911715,0.22669128787878800
ENSG00000120253.14,2.655270145045140,-20.93,-0.14651570788131700,0.1860881822803530,1,0.3290071907174380
ENSG00000120254.15,2.340912731911600,43.64,0.8129638776159550,0.004361510375745250,0.08271619050021410,0.020827631869344500
ENSG00000120256.11,2.9324429999910400,21.19,0.1264164361860280,0.18062393122891300,1,0.32179168382050200
ENSG00000120262.10,1.451649691020930,-49.34,-0.868712230314836,0.0010445070943291600,0.028076618561612100,0.007215836526181350
ENSG00000120265.17,2.692392484059300,56.32,0.32277942770435300,1.03526366871563E-04,0.004840826584674630,0.0012705615428247300
ENSG00000120278.16,2.7420195996874900,56.91,0.679463722149583,8.27286592411148E-05,0.004078436705916600,0.0010809178743961400
ENSG00000120279.6,2.130403241695210,14.78,0.1996298018676680,0.3516129777695610,1,0.5144262627628640
ENSG00000120280.6,1.0834852314484000,-25.4,-0.22377975426750500,0.10761288533530500,0.7997499998012870,0.22230475463051400
ENSG00000120306.11,2.4189785714653200,13.27,0.1924491687941970,0.4029643665942600,1,0.5636031027795730
ENSG00000120314.18,2.8216169334836,50.24,0.19290868162003100,7.9955631557055E-04,0.02299965247913350,0.005924657534246580
ENSG00000120318.16,2.8028192818440200,-37.14,-0.2468181802581150,0.016845681009382100,0.22453629232918300,0.05730974842767300
ENSG00000120322.4,0.8415909006626810,-9.49,-0.15123317706325000,0.5499607154411420,1,0.6919118502151410
ENSG00000120324.9,0.9635839950551700,-22.88,-0.34570723776200000,0.14799926052595100,0.9891639214227880,0.2797955439056360
ENSG00000120327.6,1.2756395318249400,-19.46,-0.36811243527148500,0.21914498313074800,1,0.36879831998133300
ENSG00000120328.6,0.8134241543868570,22.97,0.38421020731102500,0.14641262651938800,0.9820984565684790,0.2776450482033300
ENSG00000120332.16,0.5078666023905560,4.93,0.28979566953403800,0.7560646115450390,1,0.8487584310470060
ENSG00000120333.4,2.3523960912856800,-43.47,-0.20783351551337600,0.004524194666543420,0.08504604245406460,0.021373362445414800
ENSG00000120334.15,2.2300145733843500,-40.61,-0.3364361136919430,0.008452188381014000,0.1359437995511910,0.03408125232948190
ENSG00000120341.18,1.0392138389581600,-18.56,-0.5545282680593380,0.24149974580579600,1,0.3954688564292740
ENSG00000120370.12,1.9113779423341300,-12.97,-0.11476285011802900,0.4137680824513570,1,0.5737071451457870
ENSG00000120437.9,1.8891419557182000,-37.46,-0.38248160611864,0.015889448629662200,0.21532961259990500,0.05483253588516750
ENSG00000120438.12,3.1338084644626000,31.46,0.17060595808477100,0.04494292184683640,0.44624665414442000,0.11827171004621700
ENSG00000120451.10,3.20020447542974,-30.05,-0.15132384550826300,0.05576974626796690,0.5163699776978370,0.13854075774971300
ENSG00000120457.12,2.122309557001620,-41.81,-0.5292448722306170,0.006546656190784310,0.11238193683802100,0.02811073625719390
ENSG00000120458.11,2.4309630106574800,-27.16,-0.2523445483842800,0.08495077875860790,0.6834259301183300,0.18815436585116200
ENSG00000120509.10,2.097505642436510,-45.72,-0.3395029003860700,0.002677820400240330,0.057081982538214300,0.014485000000000000
ENSG00000120519.14,1.9603947379582600,-6.55,-0.09715545170936050,0.6798192910292550,1,0.7938930267702940
ENSG00000120526.11,2.2769062976250200,-41.25,-0.3186871885702930,0.007396589175948610,0.12311643077796100,0.03081840939726560
ENSG00000120533.13,2.4843500213672900,16.36,0.12531114343334500,0.30210657669732400,1,0.4637587797091170
ENSG00000120539.14,2.2713704238531800,-7.9,-0.08250181424933880,0.6187586079401030,1,0.747603305785124
ENSG00000120549.18,3.065997511184260,37.47,0.7358398696030180,0.015866802236909,0.21510940497497100,0.05478059677676720
ENSG00000120594.17,2.498811586234090,26.58,2.07763577849115,0.09199889078892640,0.7205579281809300,0.199516888844342
ENSG00000120616.16,2.7922588515850600,-49.11,-0.40647974875866000,0.0011036650182557700,0.02925655389418250,0.007488240827845720
ENSG00000120645.12,0.9913660957518610,12.46,0.3143570575346540,0.43237463604011600,1,0.5904999053209620
ENSG00000120647.10,1.725365805031420,-14.13,-0.15798024190465400,0.3731335212829880,1,0.5354128257842030
ENSG00000120656.11,2.296931028246960,6.93,0.0170108270066347,0.6624273235661140,1,0.7811292168510550
ENSG00000120658.13,1.3434903540207700,1.17,0.01983724855576120,0.9410856403383090,1,0.9662729559151520
ENSG00000120662.16,1.8273848364159600,-32.17,-0.3913017531674960,0.040070250034662800,0.4125722125558110,0.10875564475664800
ENSG00000120664.11,1.3284780029846700,35.35,0.4183514361279000,0.023313768082451400,0.282866800409225,0.07275926727246500
ENSG00000120669.16,1.4483537421262800,-13.1,-0.3970132450252880,0.40910153903036500,1,0.5694994531300260
ENSG00000120675.6,2.4345752499827500,57.94,0.7040577277769590,5.63848962425475E-05,0.003053356562692080,8.33333333333333E-04
ENSG00000120685.20,3.363865821912530,-20.93,-0.12165189986024200,0.1860881822803530,1,0.3290071907174380
ENSG00000120686.12,2.966680771443850,-27.14,-0.17971800178902700,0.08520127559273470,0.684762544925094,0.18863194515501900
ENSG00000120688.9,2.5532210692308900,-59.6,-0.49608513605637300,2.72681055599205E-05,0.0017804809014487000,4.8559670781893E-04
ENSG00000120690.16,2.9072718323913600,5.59,0.11229074215163500,0.7246984332393590,1,0.8264969428631670
ENSG00000120693.13,2.163202854916480,-0.79,-0.020855334354207100,0.960092896427416,1,0.9775318808526660
ENSG00000120694.20,2.537611183981290,-14.27,0.06032890314001800,0.3683833248601930,1,0.5309205355358690
ENSG00000120696.9,2.2844138080483200,-34.69,-0.1985935259432670,0.0262028007579609,0.30712215982745300,0.0792937062937063
